id,date,command,name,status
1808,2022-05-24,0.1,anonym,OK
1809,2022-05-24,0.1,anonym,OK
1810,2022-05-24,0.1,anonym,OK
1811,2022-05-24,0.1,anonym,OK
1812,2022-05-24,0.1,anonym,OK
1813,2022-05-24,0.1,anonym,OK
1814,2022-05-24,0.1,anonym,OK
1815,2022-05-24,0.1,anonym,OK
1816,2022-05-24,0.1,anonym,OK
1817,2022-05-24,0.1,anonym,OK
1818,2022-05-24,0.1,anonym,OK
1819,2022-05-24,0.1,anonym,OK
1820,2022-05-24,0.1,anonym,OK
1821,2022-05-24,0.1,anonym,OK
1822,2022-05-24,0.1,anonym,OK
1823,2022-05-24,0.1,anonym,OK
1824,2022-05-24,0.1,anonym,OK
1825,2022-05-24,0.1,anonym,OK
1826,2022-05-24,0.1,anonym,OK
1827,2022-05-24,0.1,anonym,OK
1828,2022-05-24,0.1,anonym,OK
1829,2022-05-24,0.1,anonym,OK
1830,2022-05-24,0.1,anonym,OK
1831,2022-05-24,0.1,anonym,OK
1832,2022-05-24,0.1,anonym,OK
1833,2022-05-24,0.1,anonym,OK
1834,2022-05-24,0.1,anonym,OK
1835,2022-05-24,0.1,anonym,OK
1836,2022-05-24,0.1,anonym,OK
1837,2022-05-24,0.1,anonym,OK
1838,2022-05-24,0.1,anonym,OK
1839,2022-05-24,0.1,anonym,OK
1840,2022-05-24,0.2,anonym,OK
1841,2022-05-24,0.1,branko,OK
1842,2022-05-24,0.1,branko,OK
1843,2022-05-24,0.1,anonym,OK
1844,2022-05-24,0.1,anonym,OK
1845,2022-05-24,0.1,anonym,OK
1846,2022-05-24,0.1,branko,OK
1847,2022-05-24,0.1,branko,OK
1848,2022-05-24,0.1,branko,OK
1849,2022-05-24,0.1,branko,OK
1850,2022-05-24,0.1,branko,OK
1851,2022-05-24,0.1,"Pozname sa",OK
1852,2022-05-24,0.1,branko,OK
1853,2022-05-24,0.2,asdsfgadfg,OK
1854,2022-05-24,0.1,anonym,OK
1855,2022-05-24,0.1,branko,OK
1856,2022-05-24,0.1,branko,OK
1857,2022-05-24,-0.5,anonym,OK
1858,2022-05-24,0.1,branko,OK
1859,2022-05-24,-0.5,anonym,OK
1860,2022-05-24,0.5,anonym,OK
1861,2022-05-24,0.5,anonym,OK
1862,2022-05-24,-0.5,anonym,OK
1863,2022-05-24,-0.5,anonym,OK
1864,2022-05-24,0.5,anonym,OK
1865,2022-05-24,0.1,Andrej,OK
1866,2022-05-24,0.3,anonym,OK
1867,2022-05-24,-0.3,anonym,OK
1868,2022-05-24,0.1,prvy,OK
1869,2022-05-24,0.1,druhy,OK
1870,2022-05-24,0.2,anonym,OK
1871,2022-05-24,0.5,aaaa,OK
1872,2022-05-24,0.5,hhh,OK
1873,2022-05-24,0.1,asdasd,OK
1874,2022-05-24,0.5,ggvgv,OK
1875,2022-05-24,0.1,anonym,OK
1876,2022-05-24,0.2,anonym,OK
1877,2022-05-24,0.5,branko,OK
1878,2022-05-24,0.5,branko,OK
1879,2022-05-24,0.1,anonym,OK
1880,2022-05-24,0.1,bra,OK
1881,2022-05-24,0.1,anonym,OK
1882,2022-05-24,0.5,anonym,OK
1883,2022-05-24,0.5,anonym,OK
1884,2022-05-24,0.5,anonym,OK
1885,2022-05-24,0.1,branko,OK
1886,2022-05-24,0.5,anonym,OK
1887,2022-05-24,0.5,anonym,OK
1888,2022-05-24,0.1,branko,OK
1889,2022-05-24,0.5,anonym,OK
1890,2022-05-24,0.1,branko,OK
1891,2022-05-24,0.5,anonym,OK
1892,2022-05-24,0.1,Andrej,OK
1893,2022-05-24,0.1,"Pozname sa",OK
1894,2022-05-24,0.5,Bakalarka,OK
1895,2022-05-24,0.5,anonym,OK
1896,2022-05-24,0.5,anonym,OK
1897,2022-05-24,0.5,branko,OK
1898,2022-05-24,0.5,branko,OK
1899,2022-05-24,0.5,branko,OK
1900,2022-05-24,0.5,anonym,OK
1901,2022-05-24,0.5,Linda,OK
1902,2022-05-24,0.1,asad,OK
1903,2022-05-24,0.5,anonym,OK
1904,2022-05-24,0.5,anonym,OK
1905,2022-05-24,0.5,anonym,OK
1906,2022-05-24,0.5,anonym,OK
1907,2022-05-24,0.5,anonym,OK
1908,2022-05-24,0.5,Linda,OK
1909,2022-05-24,0.5,anonym,OK
1910,2022-05-24,-0.5,Linda,OK
1911,2022-05-24,0.1,anonym,OK
1912,2022-05-24,0.4,anonym,OK
1913,2022-05-24,0.2,anonym,OK
1914,2022-05-24,0.2,anonym,OK
1915,2022-05-24,0.2,anonym,OK
1916,2022-05-24,0.2,anonym,OK
1917,2022-05-24,0.2,anonym,OK
1918,2022-05-24,0.2,anonym,OK
1919,2022-05-24,0.1,anonym,OK
1920,2022-05-24,0.2,anonym,OK
1921,2022-05-24,0.2,anonym,OK
1922,2022-05-24,0.5,anonym,OK
1923,2022-05-24,-8,Linda,OK
1924,2022-05-24,0.1,anonym,OK
1925,2022-05-24,0.1,anonym,OK
1926,2022-05-25,0.1,anonym,OK
1927,2022-05-25,0.5,anonym,OK
1928,2022-05-25,-0.5,anonym,OK
1929,2022-05-25,0.5,anonym,OK
1930,2022-05-25,0.5,anonym,OK
1931,2022-05-25,0.5,anonym,OK
1932,2022-05-25,0.5,anonym,OK
1933,2022-05-25,0.5,anonym,OK
1934,2022-05-25,0.5,anonym,OK
1935,2022-05-25,0.5,anonym,OK
1936,2022-05-25,0.5,anonym,OK
1937,2022-05-25,-0.5,anonym,OK
1938,2022-05-25,0.5,anonym,OK
1939,2022-05-25,0.1,anonym,OK
1940,2022-05-25,0.5,anonym,OK
1941,2022-05-25,0.5,asd,OK
1942,2022-05-25,0.5,asd,OK
1943,2022-05-25,0.5,asd,OK
1944,2022-05-25,0.5,anonym,OK
1945,2022-05-25,-0.5,anonym,OK
1946,2022-05-25,0.5,asd,OK
1947,2022-05-25,0.5,anonym,OK
1948,2022-05-25,0.5,aasd,OK
1949,2022-05-25,0.5,asdasdasd,OK
1950,2022-05-25,0.5,asdasdasdasd,OK
1951,2022-05-25,0.5,asdasdasdddddddddddd,OK
1952,2022-05-25,0.5,anonym,OK
1953,2022-05-25,0.2,anonym,OK
1954,2022-05-25,0.5,anonym,OK
1955,2022-05-25,0.5,asdasdasd,OK
1956,2022-05-25,0.5,anonym,OK
1957,2022-05-25,-0.5,branko,OK
1958,2022-05-25,0.5,anonym,OK
1959,2022-05-25,0.5,anonym,OK
1960,2022-05-25,0.5,anonym,OK
1961,2022-05-25,0.2,anonym,OK
1962,2022-05-25,0.5,anonym,OK
1963,2022-05-25,0.5,anonym,OK
1964,2022-05-25,0.5,anonym,OK
1965,2022-05-25,0.5,anonym,OK
1966,2022-05-25,-0.5,anonym,OK
1967,2022-05-25,0.5,anonym,OK
1968,2022-05-25,0.5,anonym,OK
1969,2022-05-25,0.5,anonym,OK
1970,2022-05-25,0.5,anonym,OK
1971,2022-05-25,0.5,anonym,OK
1972,2022-05-25,0.5,anonym,OK
1973,2022-05-25,0.5,anonym,OK
1974,2022-05-25,0.5,anonym,OK
1975,2022-05-25,0.5,anonym,OK
1976,2022-05-25,0.5,anonym,OK
1977,2022-05-25,0.5,anonym,OK
1978,2022-05-25,0.5,anonym,OK
1979,2022-05-25,0.5,anonym,OK
1980,2022-05-25,0.5,anonym,OK
1981,2022-05-25,0.5,anonym,OK
1982,2022-05-25,0.5,anonym,OK
1983,2022-05-25,0.5,anonym,OK
1984,2022-05-25,0.5,anonym,OK
1985,2022-05-25,0.5,anonym,OK
1986,2022-05-25,0.5,anonym,OK
1987,2022-05-25,-0.5,anonym,OK
1988,2022-05-25,-0.5,anonym,OK
1989,2022-05-25,-0.5,anonym,OK
1990,2022-05-25,0.5,branko,OK
1991,2022-05-25,-0.5,anonym,OK
1992,2022-05-25,-0.5,anonym,OK
1993,2022-05-25,-0.5,anonym,OK
1994,2022-05-25,0.5,anonym,OK
1995,2022-05-25,-0.5,anonym,OK
1996,2022-05-25,-0.5,anonym,OK
1997,2022-05-25,0.5,anonym,OK
1998,2022-05-25,-0.5,anonym,OK
1999,2022-05-25,-0.2,anonym,OK
2000,2022-05-25,0.5,anonym,OK
2001,2022-05-25,0.5,anonym,OK
2002,2022-05-25,0.5,anonym,OK
2003,2022-05-25,0.5,anonym,OK
2004,2022-05-25,0.5,anonym,OK
2005,2022-05-25,-0.5,anonym,OK
2006,2022-05-25,0.5,anonym,OK
2007,2022-05-25,0.5,anonym,OK
2008,2022-05-25,0.5,anonym,OK
2009,2022-05-25,-0.5,anonym,OK
2010,2022-05-25,0.5,anonym,OK
2011,2022-05-25,-0.5,anonym,OK
2012,2022-05-25,0.5,anonym,OK
2013,2022-05-25,-0.5,anonym,OK
2014,2022-05-25,-0.5,anonym,OK
2015,2022-05-25,-0.5,anonym,OK
2016,2022-05-25,-0.5,anonym,OK
2017,2022-05-25,0.5,anonym,OK
2018,2022-05-25,0.5,anonym,OK
2019,2022-05-25,2+2,anonym,OK
2020,2022-05-25,0.5,,OK
2021,2022-05-25,-0.5,anonym,OK
2022,2022-05-25,0.5,anonym,OK
2023,2022-05-25,0.5,anonym,OK
2024,2022-05-25,0.5,anonym,OK
2025,2022-05-25,-0.5,anonym,OK
2026,2022-05-25,0.5,Andrej,OK
2027,2022-05-25,0.5,Bakalarka,OK
2028,2022-05-25,0.5,anonym,OK
2029,2022-05-25,0.5,anonym,OK
2030,2022-05-25,0.5,anonym,OK
2031,2022-05-25,0.5,anonym,OK
2032,2022-05-25,0.5,anonym,OK
2033,2022-05-25,0.5,anonym,OK
2034,2022-05-25,0.5,anonym,OK
2035,2022-05-25,0.5,anonym,OK
2036,2022-05-25,-0.5,anonym,OK
2037,2022-05-25,-0.5,anonym,OK
2038,2022-05-25,-0.2,anonym,OK
2039,2022-05-25,-0.1,anonym,OK
2040,2022-05-25,0.1,anonym,OK
2041,2022-05-25,0.2,anonym,OK
2042,2022-05-25,0.5,anonym,OK
2043,2022-05-25,0.5,anonym,OK
2044,2022-05-25,0.5,anonym,OK
2045,2022-05-25,-0.5,anonym,OK
2046,2022-05-25,-0.5,anonym,OK
2047,2022-05-25,0.5,anonym,OK
2048,2022-05-25,-0.5,anonym,OK
2049,2022-05-25,0.5,anonym,OK
2050,2022-05-25,-0.5,anonym,OK
2051,2022-05-25,-0.5,anonym,OK
2052,2022-05-25,0.5,anonym,OK
2053,2022-05-25,0.5,anonym,OK
2054,2022-05-25,-0.5,anonym,OK
2055,2022-05-25,-0.5,anonym,OK
2056,2022-05-25,0.5,anonym,OK
2057,2022-05-25,-0.5,anonym,OK
2058,2022-05-25,0.5,anonym,OK
2059,2022-05-25,-0.5,anonym,OK
2060,2022-05-25,0.5,anonym,OK
2061,2022-05-25,0.5,anonym,OK
2062,2022-05-25,-0.5,anonym,OK
2063,2022-05-25,0.5,anonym,OK
2064,2022-05-25,0.5,anonym,OK
2065,2022-05-25,-0.5,anonym,OK
2066,2022-05-25,-0.5,anonym,OK
2067,2022-05-25,0.5,anonym,OK
2068,2022-05-25,0.5,anonym,OK
2069,2022-05-25,0.5,anonym,OK
2070,2022-05-25,-0.5,anonym,OK
2071,2022-05-25,-0.5,anonym,OK
2072,2022-05-25,-0.5,anonym,OK
2073,2022-05-25,-0.5,anonym,OK
2074,2022-05-25,-0.5,anonym,OK
2075,2022-05-25,0.1,askdoaksodkaoskdoaksdoasd,OK
2076,2022-05-25,-0.5,anonym,OK
2077,2022-05-25,0.5,anonym,OK
2078,2022-05-25,-0.5,anonym,OK
2079,2022-05-25,0.5,anonym,OK
2080,2022-05-25,-0.5,anonym,OK
2081,2022-05-25,-0.5,anonym,OK
2082,2022-05-25,0.5,anonym,OK
2083,2022-05-25,-0.5,anonym,OK
2084,2022-05-25,-0.5,anonym,OK
2085,2022-05-25,-0.5,anonym,OK
2086,2022-05-25,-0.5,anonym,OK
2087,2022-05-25,-0.5,anonym,OK
2088,2022-05-25,0.5,anonym,OK
2089,2022-05-25,-0.5,anonym,OK
2090,2022-05-25,-0.5,anonym,OK
2091,2022-05-25,-0.5,anonym,OK
2092,2022-05-25,-0.5,anonym,OK
2093,2022-05-25,-0.5,anonym,OK
2094,2022-05-25,0.5,anonym,OK
2095,2022-05-25,0.5,anonym,OK
2096,2022-05-25,-0.5,anonym,OK
2097,2022-05-25,0.5,anonym,OK
2098,2022-05-25,-0.5,anonym,OK
2099,2022-05-25,0.5,anonym,OK
2100,2022-05-25,22+2,anonym,OK
2101,2022-05-25,0.5,anonym,OK
2102,2022-05-25,0.5,anonym,OK
2103,2022-05-25,-0.5,anonym,OK
2104,2022-05-25,0.5,anonym,OK
2105,2022-05-25,-0.5,anonym,OK
2106,2022-05-25,0.5,anonym,OK
2107,2022-05-25,-0.5,anonym,OK
2108,2022-05-25,0.5,anonym,OK
2109,2022-05-25,0.5,anonym,OK
2110,2022-05-25,-0.5,anonym,OK
2111,2022-05-25,-0.5,anonym,OK
2112,2022-05-25,-0.5,anonym,OK
2113,2022-05-25,-0.5,anonym,OK
2114,2022-05-25,0.5,anonym,OK
2115,2022-05-25,-0.5,anonym,OK
2116,2022-05-25,-0.5,anonym,OK
2117,2022-05-25,0.5,anonym,OK
2118,2022-05-25,-0.5,anonym,OK
2119,2022-05-25,0.5,anonym,OK
2120,2022-05-25,-0.5,anonym,OK
2121,2022-05-25,-0.5,anonym,OK
2122,2022-05-25,0.5,anonym,OK
2123,2022-05-25,-0.5,anonym,OK
2124,2022-05-25,0.5,anonym,OK
2125,2022-05-25,-0.5,anonym,OK
2126,2022-05-25,-0.5,anonym,OK
2127,2022-05-25,0.5,anonym,OK
2128,2022-05-25,-0.2,anonym,OK
2129,2022-05-25,-0.5,anonym,OK
2130,2022-05-25,0.5,anonym,OK
2131,2022-05-25,0.5,anonym,OK
2132,2022-05-25,-0.5,anonym,OK
2133,2022-05-25,-0.5,anonym,OK
2134,2022-05-25,-0.5,anonym,OK
2135,2022-05-25,0.5,anonym,OK
2136,2022-05-25,-0.2,anonym,OK
2137,2022-05-25,0.5,anonym,OK
2138,2022-05-25,-0.5,anonym,OK
2139,2022-05-25,-0.5,anonym,OK
2140,2022-05-25,-0.5,anonym,OK
2141,2022-05-25,0.5,anonym,OK
2142,2022-05-25,-0.5,anonym,OK
2143,2022-05-25,-0.5,anonym,OK
2144,2022-05-25,-0.5,anonym,OK
2145,2022-05-25,-0.5,anonym,OK
2146,2022-05-25,0.5,anonym,OK
2147,2022-05-25,-0.5,anonym,OK
2148,2022-05-25,-0.5,anonym,OK
2149,2022-05-25,-0.5,anonym,OK
2150,2022-05-25,-0.5,anonym,OK
2151,2022-05-25,-0.5,anonym,OK
2152,2022-05-25,-0.5,anonym,OK
2153,2022-05-25,-0.5,anonym,OK
2154,2022-05-25,-0.5,anonym,OK
2155,2022-05-25,0.5,anonym,OK
2156,2022-05-25,0.5,anonym,OK
2157,2022-05-25,0.5,anonym,OK
2158,2022-05-25,0.5,anonym,OK
2159,2022-05-25,0.1,merynka,OK
2160,2022-05-25,0.1,merynka,OK
2161,2022-05-25,0.5,merynocka,OK
2162,2022-05-25,1+1,anonym,OK
2163,2022-05-25,1+1,anonym,OK
2164,2022-05-25,22+2,anonym,OK
2165,2022-05-25,0.5,anonym,OK
2166,2022-05-25,22+2,anonym,OK
2167,2022-05-25,0.5,miska,OK
2168,2022-05-25,0.5,anonym,OK
2169,2022-05-25,0.2,anonym,OK
2170,2022-05-25,0.2,anonym,OK
2171,2022-05-25,0.5,anonym,OK
2172,2022-05-25,0.5,anonym,OK
2173,2022-05-25,0.5,anonym,OK
2174,2022-05-25,0.5,anonym,OK
2175,2022-05-25,0.5,anonym,OK
2176,2022-05-25,0.5,anonym,OK
2177,2022-05-25,0.5,anonym,OK
2178,2022-05-25,0.5,anonym,OK
2179,2022-05-25,0.5,anonym,OK
2180,2022-05-25,0.5,anonym,OK
2181,2022-05-25,0.5,anonym,OK
2182,2022-05-25,0.5,anonym,OK
2183,2022-05-25,0.5,miska,OK
2184,2022-05-25,0.5,anonym,OK
2185,2022-05-25,0.5,wtgseuo,OK
2186,2022-05-25,0.5,anonym,OK
2187,2022-05-25,0.5,anonym,OK
2188,2022-05-25,-0.5,anonym,OK
2189,2022-05-25,0.5,anonym,OK
2190,2022-05-25,0.5,anonym,OK
2191,2022-05-25,0.5,anonym,OK
2192,2022-05-25,0.5,anonym,OK
2193,2022-05-25,0.5,anonym,OK
2194,2022-05-25,0.5,anonym,OK
2195,2022-05-25,0.5,anonym,OK
2196,2022-05-25,0.5,anonym,OK
2197,2022-05-25,0.5,anonym,OK
2198,2022-05-25,0.5,anonym,OK
2199,2022-05-25,0.5,anonym,OK
2200,2022-05-25,0.5,ja,OK
2201,2022-05-25,0.5,ja,OK
2202,2022-05-25,0.5,anonym,OK
